device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,888,888,1,1,1,6,22.271,4.374,0.008,207.08,2.943,1.576
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,888,888,1,2,1,6,15.587,3.026,0.005,165.271,3.028,1.718
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,888,888,1,4,1,6,16.129,2.989,0.004,148.655,3.043,1.64
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,888,888,1,8,1,6,17.956,3.012,0.004,138.803,3.065,1.689
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,888,888,1,16,1,6,18.138,2.998,0.005,131.176,3.06,1.742
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,888,888,1,32,1,6,18.024,2.993,0.005,126.206,3.037,1.719
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,888,888,1,64,1,6,17.756,3.011,0.003,122.573,3.062,1.687
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,888,888,1,128,1,6,18.413,3.073,0.004,115.73,3.067,1.661
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,888,888,1,256,1,6,17.932,3.192,0.005,107.859,3.869,1.856
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,888,888,1,512,1,6,18.745,3.028,0.005,107.671,3.072,1.68
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,888,888,1,1024,1,6,18.415,3.022,0.004,110.847,3.889,1.696
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,888,888,1,2048,1,6,18.028,3.046,0.004,117.91,3.891,1.788
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,888,888,1,4096,1,6,18.369,3.06,0.005,128.011,3.891,1.726
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,888,888,1,8192,1,6,18.571,3.276,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,888,888,2,1,1,6,14.996,2.41,0.004,165.574,3.046,1.69
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,888,888,2,2,1,6,18.035,3.03,0.005,147.238,3.044,1.706
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,888,888,2,4,1,6,17.793,2.969,0.004,137.606,3.043,1.633
