device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,FloydWarshall,TWO_D,2709,2709,1,1,1,27,178.935,7.039,0.002,87569.8,24.977,5.577
AMD Firepro W9100,FloydWarshall,TWO_D,2709,2709,1,2,1,27,234.8,9.05,0.004,44898.9,23.576,3.855
AMD Firepro W9100,FloydWarshall,TWO_D,2709,2709,1,4,1,27,233.554,8.957,0.004,24075.5,21.43,5.313
AMD Firepro W9100,FloydWarshall,TWO_D,2709,2709,1,8,1,27,237.588,7.493,0.003,14310.2,24.441,5.533
AMD Firepro W9100,FloydWarshall,TWO_D,2709,2709,1,16,1,27,234.928,8.907,0.003,9804.09,21.197,5.432
AMD Firepro W9100,FloydWarshall,TWO_D,2709,2709,1,32,1,27,232.721,9.163,0.018,8022.71,21.215,4.534
AMD Firepro W9100,FloydWarshall,TWO_D,2709,2709,1,64,1,27,232.522,8.906,0.004,8453.6,24.141,5.447
AMD Firepro W9100,FloydWarshall,TWO_D,2709,2709,1,128,1,27,234.242,8.748,0.018,8183.68,25.376,5.456
AMD Firepro W9100,FloydWarshall,TWO_D,2709,2709,1,256,1,27,235.872,8.926,0.004,8574.81,25.389,5.437
AMD Firepro W9100,FloydWarshall,TWO_D,2709,2709,2,1,1,27,235.54,8.741,0.003,44871.8,23.288,5.411
AMD Firepro W9100,FloydWarshall,TWO_D,2709,2709,2,2,1,27,237.752,8.188,0.004,23962,20.077,4.828
AMD Firepro W9100,FloydWarshall,TWO_D,2709,2709,2,4,1,27,236.564,7.825,0.003,14134.4,22.389,5.228
AMD Firepro W9100,FloydWarshall,TWO_D,2709,2709,2,8,1,27,237.753,7.952,0.003,9733.01,20.332,5.287
AMD Firepro W9100,FloydWarshall,TWO_D,2709,2709,2,16,1,27,236.256,7.565,0.003,7901.14,23.532,5.289
AMD Firepro W9100,FloydWarshall,TWO_D,2709,2709,2,32,1,27,234.302,8.497,0.004,7739.06,24.002,5.458
AMD Firepro W9100,FloydWarshall,TWO_D,2709,2709,2,64,1,27,233.461,8.397,0.004,7463.7,25.32,5.217
