device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,1,1,1,11,121.627,9.929,0.002,1970.4,9.51,1.69
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,1,2,1,11,162.841,8.19,0.003,970.06,3.564,0.135
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,1,4,1,11,153.405,7.779,0.003,486.975,3.028,0.068
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,1,8,1,11,120.582,7.893,0.001,245.241,3.358,0.053
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,1,16,1,11,120.852,7.591,0.001,128.697,3.079,0.051
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,1,32,1,11,120.627,7.62,0.003,386.443,3.301,0.076
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,1,64,1,11,122.121,8.234,0.004,355.299,3.055,0.051
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,1,128,1,11,123.062,8.122,0.002,404.884,3.33,0.116
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,1,256,1,11,123.448,7.62,0.001,642.366,3.488,0.071
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,2,1,1,11,163.401,8.127,0.003,979.213,3.673,0.119
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,2,2,1,11,160.969,8.744,0.004,482.374,3.471,0.063
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,2,4,1,11,162.382,8.719,0.003,240.894,3.592,0.115
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,2,8,1,11,158.509,7.67,0.001,124.366,3.065,0.051
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,2,16,1,11,125.016,7.886,0.001,174.492,2.979,0.066
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,2,32,1,11,124.378,8.041,0.003,183.277,3.247,0.118
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,2,64,1,11,125.804,8.391,0.003,191.583,2.97,0.069
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,2,128,1,11,119.88,7.416,0.001,197.723,2.991,0.049
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,4,1,1,11,120.644,7.501,0.003,508.607,2.985,0.05
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,4,2,1,11,121.211,7.957,0.005,254.731,2.95,0.066
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,4,4,1,11,123.096,8.249,0.002,127.686,3.311,0.071
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,4,8,1,11,121.882,8.416,0.004,82.89,3.131,0.052
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,4,16,1,11,123.825,8.168,0.002,56.463,3.356,0.049
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,4,32,1,11,122.479,7.806,0.001,83.421,2.994,0.05
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,4,64,1,11,124.452,7.386,0.004,87.762,2.97,0.051
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,8,1,1,11,123.573,7.852,0.002,270.686,2.938,0.065
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,8,2,1,11,119.441,7.906,0.001,136.566,2.942,0.066
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,8,4,1,11,121.858,7.601,0.002,67.924,3.037,0.05
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,8,8,1,11,121.209,8.086,0.001,38.261,2.944,0.065
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,8,16,1,11,122.214,7.957,0.001,40.772,3.326,0.053
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,8,32,1,11,124.494,7.327,0.001,40.84,2.925,0.052
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,16,1,1,11,120.681,7.663,0.001,150.182,3.006,0.051
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,16,2,1,11,119.976,8.164,0.001,75.023,3.348,0.051
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,16,4,1,11,121.812,7.504,0.017,36.266,2.912,0.067
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,16,8,1,11,123.398,7.014,0.001,33.397,3.345,0.091
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,16,16,1,11,124.939,7.571,0.003,32.046,2.991,0.053
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,32,1,1,11,120.041,8.11,0.001,97.687,2.986,0.05
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,32,2,1,11,120.617,7.467,0.001,41.365,2.984,0.049
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,32,4,1,11,124.968,7.936,0.002,37.726,3.36,0.075
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,32,8,1,11,123.434,8.233,0.001,32.224,3.053,0.052
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,64,1,1,11,124.839,7.995,0.001,64.614,3.668,0.101
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,64,2,1,11,124.247,8.259,0.001,50.719,3.024,0.052
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,64,4,1,11,119.974,7.876,0.002,33.088,2.999,0.053
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,128,1,1,11,123.724,8.426,0.001,71.939,2.984,0.052
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,128,2,1,11,119.3,7.932,0.001,39.527,2.969,0.05
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,256,1,1,11,119.767,8.449,0.001,70.301,2.962,0.054
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,1,1,1,11,125.303,8.551,0.003,1972.27,3.651,1.085
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,1,2,1,11,164.529,7.899,0.001,967.758,3.555,0.104
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,1,4,1,11,162.915,7.772,0.002,486.858,3.468,0.101
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,1,8,1,11,153.896,7.481,0.001,245.612,3.529,0.101
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,1,16,1,11,121.338,7.492,0.016,128.869,3.515,0.103
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,1,32,1,11,126.103,6.563,0.017,385.219,3.011,0.065
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,1,64,1,11,125.385,7.929,0.001,356.62,3.514,0.1
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,1,128,1,11,123.546,7.466,0.001,405.168,2.999,0.044
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,1,256,1,11,123.768,7.859,0.002,640.25,3.515,0.101
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,2,1,1,11,164.442,7.953,0.003,974.344,3.517,0.101
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,2,2,1,11,164.068,8.481,0.002,490.423,3.57,0.115
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,2,4,1,11,160.681,8.317,0.003,240.594,3.39,0.06
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,2,8,1,11,163.773,8.221,0.002,125.055,3.592,0.113
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,2,16,1,11,163.784,8.374,0.001,195.054,3.537,0.061
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,2,32,1,11,162.681,8.595,0.002,184.739,3.39,0.059
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,2,64,1,11,163.037,8.874,0.002,192.113,3.528,0.059
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,2,128,1,11,159.402,7.48,0.003,197.87,3.546,0.108
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,4,1,1,11,128.116,8.103,0.002,509.24,3.58,0.111
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,4,2,1,11,123.027,8.107,0.002,254.529,3.28,0.048
AMD Firepro W9100,MatrixMultiplication,TWO_D,1773,1773,1773,4,4,1,11,123.328,8.417,0.002,127.543,3.39,0.064
