device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Empty,ONE_D,1,1,1,44,0,0,0,0.699,0.001,0.06
AMD Firepro W9100,Empty,ONE_D,2,1,1,44,0,0,0,0.27,0,0.021
AMD Firepro W9100,Empty,ONE_D,4,1,1,44,0,0,0,0.317,0.001,0.02
AMD Firepro W9100,Empty,ONE_D,8,1,1,44,0,0,0,0.251,0,0.019
AMD Firepro W9100,Empty,ONE_D,16,1,1,44,0,0,0,0.254,0.001,0.018
AMD Firepro W9100,Empty,ONE_D,32,1,1,44,0,0,0,0.356,0.001,0.019
AMD Firepro W9100,Empty,ONE_D,64,1,1,44,0,0,0,0.253,0,0.019
AMD Firepro W9100,Empty,ONE_D,128,1,1,44,0,0,0,0.375,0,0.045
AMD Firepro W9100,Empty,ONE_D,256,1,1,44,0,0,0,0.307,0,0.02
AMD Firepro W9100,Empty,ONE_D,1,1,1,44,0.001,0,0,0.804,0,0.033
AMD Firepro W9100,Empty,ONE_D,2,1,1,44,0,0,0,0.277,0,0.025
AMD Firepro W9100,Empty,ONE_D,4,1,1,44,0.001,0,0.001,0.279,0,0.025
AMD Firepro W9100,Empty,ONE_D,8,1,1,44,0.001,0,0.001,0.329,0.001,0.024
AMD Firepro W9100,Empty,ONE_D,16,1,1,44,0,0,0,0.266,0,0.024
AMD Firepro W9100,Empty,ONE_D,32,1,1,44,0,0,0,0.407,0.001,0.044
AMD Firepro W9100,Empty,ONE_D,64,1,1,44,0,0,0,0.271,0,0.023
AMD Firepro W9100,Empty,ONE_D,128,1,1,44,0.001,0,0,0.265,0,0.024
AMD Firepro W9100,Empty,ONE_D,256,1,1,44,0,0,0,0.405,0.001,0.023
AMD Firepro W9100,Empty,ONE_D,1,1,1,44,0,0,0,0.607,0.001,0.031
AMD Firepro W9100,Empty,ONE_D,2,1,1,44,0,0,0,0.277,0,0.043
AMD Firepro W9100,Empty,ONE_D,4,1,1,44,0,0,0,0.341,0.001,0.023
AMD Firepro W9100,Empty,ONE_D,8,1,1,44,0,0.001,0,0.351,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,16,1,1,44,0,0,0,0.344,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,32,1,1,44,0.001,0.001,0,0.351,0,0.023
AMD Firepro W9100,Empty,ONE_D,64,1,1,44,0,0,0,0.315,0,0.022
AMD Firepro W9100,Empty,ONE_D,128,1,1,44,0.001,0,0,0.347,0,0.039
AMD Firepro W9100,Empty,ONE_D,256,1,1,44,0,0.001,0,0.297,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,1,1,1,44,0,0,0,0.596,0.001,0.03
AMD Firepro W9100,Empty,ONE_D,2,1,1,44,0,0,0,0.305,0.001,0.023
AMD Firepro W9100,Empty,ONE_D,4,1,1,44,0,0,0.001,0.356,0,0.023
AMD Firepro W9100,Empty,ONE_D,8,1,1,44,0.001,0,0.001,0.347,0,0.023
AMD Firepro W9100,Empty,ONE_D,16,1,1,44,0.001,0,0,0.35,0,0.023
AMD Firepro W9100,Empty,ONE_D,32,1,1,44,0.001,0,0.001,0.327,0,0.022
AMD Firepro W9100,Empty,ONE_D,64,1,1,44,0,0,0,0.347,0,0.023
AMD Firepro W9100,Empty,ONE_D,128,1,1,44,0.001,0,0.001,0.315,0,0.023
AMD Firepro W9100,Empty,ONE_D,256,1,1,44,0,0,0,0.262,0,0.039
AMD Firepro W9100,Empty,ONE_D,1,1,1,44,0,0,0,0.744,0.001,0.058
AMD Firepro W9100,Empty,ONE_D,2,1,1,44,0.001,0.001,0,0.349,0.001,0.024
AMD Firepro W9100,Empty,ONE_D,4,1,1,44,0,0,0,0.266,0.001,0.024
AMD Firepro W9100,Empty,ONE_D,8,1,1,44,0,0,0,0.265,0,0.024
AMD Firepro W9100,Empty,ONE_D,16,1,1,44,0,0,0,0.343,0.001,0.024
AMD Firepro W9100,Empty,ONE_D,32,1,1,44,0,0,0,0.261,0,0.024
AMD Firepro W9100,Empty,ONE_D,64,1,1,44,0,0,0,0.381,0.001,0.049
AMD Firepro W9100,Empty,ONE_D,128,1,1,44,0,0,0,0.228,0.001,0.023
AMD Firepro W9100,Empty,ONE_D,256,1,1,44,0.001,0.001,0,0.224,0.001,0.023
AMD Firepro W9100,Empty,ONE_D,1,1,1,44,0,0,0,0.618,0,0.05
AMD Firepro W9100,Empty,ONE_D,2,1,1,44,0,0,0,0.311,0,0.024
AMD Firepro W9100,Empty,ONE_D,4,1,1,44,0,0,0,0.267,0.001,0.023
AMD Firepro W9100,Empty,ONE_D,8,1,1,44,0,0,0,0.263,0,0.04
AMD Firepro W9100,Empty,ONE_D,16,1,1,44,0,0,0,0.327,0,0.023
AMD Firepro W9100,Empty,ONE_D,32,1,1,44,0,0,0,0.263,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,64,1,1,44,0,0,0,0.292,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,128,1,1,44,0.001,0,0,0.327,0,0.023
