device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Convolution,ONE_D,3072,3072,64,64,1,1,1,36,189.315,31.895,0.005,11044.6,10.741,5.52
AMD Firepro W9100,Convolution,ONE_D,3072,3072,64,64,2,1,1,36,238.335,30.422,0.005,5535.71,11.188,2.744
AMD Firepro W9100,Convolution,ONE_D,3072,3072,64,64,4,1,1,36,256.053,34.734,0.004,2780.33,8.951,1.895
AMD Firepro W9100,Convolution,ONE_D,3072,3072,64,64,8,1,1,36,236.504,31.406,0.004,1400.99,11.316,2.86
AMD Firepro W9100,Convolution,ONE_D,3072,3072,64,64,16,1,1,36,250.132,27.197,0.004,716.866,8.664,1.69
AMD Firepro W9100,Convolution,ONE_D,3072,3072,64,64,32,1,1,36,188.85,33.606,0.004,377.13,8.392,1.687
AMD Firepro W9100,Convolution,ONE_D,3072,3072,64,64,64,1,1,36,189.182,29.929,0.004,243.96,9.331,2.51
AMD Firepro W9100,Convolution,ONE_D,3072,3072,64,64,128,1,1,36,194.379,32.674,0.004,242.073,9.943,2.796
AMD Firepro W9100,Convolution,ONE_D,3072,3072,64,64,256,1,1,36,193.912,27.622,0.004,238.331,10.163,2.806
