device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,1,1,1,2,43.583,0.076,0.001,206.236,0.011,0.597
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,1,2,1,2,41.66,0.085,0,124.933,0.023,1.092
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,1,4,1,2,41.901,0.069,0.001,81.825,0.023,1.185
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,1,8,1,2,44.991,0.071,0,53.281,0.023,1.086
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,1,16,1,2,45.283,0.041,0,42.461,0.026,1.108
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,1,32,1,2,45.896,0.072,0,37.921,0.023,1.241
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,1,64,1,2,42.548,0.069,0.001,25.88,0.005,0.851
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,1,128,1,2,42.877,0.058,0,34.894,0.023,1.115
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,1,256,1,2,53.347,0.07,0.001,25.74,0.002,0.777
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,2,1,1,2,43.817,0.07,0,121.041,0.024,1.087
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,2,2,1,2,46.435,0.069,0,80.524,0.025,1.007
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,2,4,1,2,41.519,0.065,0.001,48.826,0.009,0.901
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,2,8,1,2,46.769,0.07,0.001,34.879,0.007,1.12
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,2,16,1,2,45.701,0.068,0.001,38.478,0.022,1.134
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,2,32,1,2,41.363,0.074,0.001,35.107,0.022,1.111
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,2,64,1,2,42.856,0.08,0.001,33.239,0.009,0.895
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,2,128,1,2,44.696,0.062,0.001,25.975,0.012,0.96
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,4,1,1,2,49.758,0.059,0.001,79.98,0.021,1.114
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,4,2,1,2,43.133,0.071,0.001,49.297,0.024,1.117
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,4,4,1,2,47.096,0.068,0.001,35.234,0.025,1.107
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,4,8,1,2,44.74,0.059,0.001,36.957,0.003,0.634
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,4,16,1,2,43.641,0.065,0.001,25.934,0.004,0.994
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,4,32,1,2,43.322,0.069,0.001,28.144,0.009,0.762
AMD Firepro W9100,MonteCarloAsian,TWO_D,256,512,4,4,64,1,2,47.646,0.059,0.001,31.931,0.007,0.722
