device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,1,1,1,35.9923,800.381,0.109,0.002,3560.46,0.011,10.509
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,1,2,1,35.9923,811.187,0.104,0.002,2035.32,0.011,10.532
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,1,4,1,35.9923,824.517,0.106,0.001,1350.61,0.009,10.381
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,1,8,1,35.9923,849.573,0.104,0.002,1000.21,0.012,8.577
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,1,16,1,35.9923,800.658,0.104,0.002,810.353,0.012,8.554
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,1,32,1,35.9923,801.632,0.114,0.002,712.693,0.015,12.125
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,1,64,1,35.9923,800.518,0.105,0.001,667.035,0.016,12.209
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,1,128,1,35.9923,800.684,0.112,0.002,663.555,0.015,16.043
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,1,256,1,35.9923,801.121,0.103,0.002,661.353,0.017,16.058
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,2,1,1,35.9923,802.156,0.121,0.002,2060.8,0.006,10.379
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,2,2,1,35.9923,838.918,0.108,0.002,1340.52,0.015,8.246
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,2,4,1,35.9923,799.803,0.119,0.002,1004.94,0.015,8.176
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,2,8,1,35.9923,800.04,0.115,0.003,810.635,0.011,8.145
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,2,16,1,35.9923,800.598,0.108,0.002,713.793,0.015,12.11
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,2,32,1,35.9923,801.429,0.102,0.002,664.911,0.015,12.104
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,2,64,1,35.9923,800.546,0.102,0.002,662.47,0.015,12.094
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,2,128,1,35.9923,800.601,0.109,0.002,644.908,0.007,12.126
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,4,1,1,35.9923,801.431,0.106,0.003,1320.8,0.011,8.103
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,4,2,1,35.9923,802.327,0.106,0.001,1001.23,0.014,8.404
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,4,4,1,35.9923,801.505,0.102,0.002,809.128,0.007,8.237
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,4,8,1,35.9923,801.519,0.112,0.002,714.445,0.015,12.043
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,4,16,1,35.9923,800.559,0.103,0.001,665.375,0.015,12.088
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,4,32,1,35.9923,800.533,0.119,0.002,661.484,0.014,12.14
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,4,64,1,35.9923,801.846,0.106,0.002,645.176,0.014,15.994
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,8,1,1,35.9923,800.978,0.112,0.003,959.419,0.005,8.094
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,8,2,1,35.9923,800.41,0.107,0.002,783.533,0.016,12
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,8,4,1,35.9923,799.76,0.106,0.002,692.382,0.014,15.999
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,8,8,1,35.9923,800.386,0.103,0.002,636.305,0.013,11.961
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,8,16,1,35.9923,801.602,0.106,0.002,664.082,0.017,16.007
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,8,32,1,35.9923,800.708,0.108,0.002,662.325,0.028,18.843
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,16,1,1,35.9923,800.849,0.106,0.002,811.126,0.013,8.397
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,16,2,1,35.9923,801.293,0.103,0.003,713.66,0.015,12.031
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,16,4,1,35.9923,803.337,0.104,0.002,669.392,0.015,8.061
AMD Firepro W9100,MonteCarloAsian,TWO_D,1086,2172,4,16,8,1,35.9923,800.597,0.122,0.002,663.915,0.016,12.336
