device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,1,1,1,32,714.096,0.086,0.002,2861.82,0.013,12.234
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,1,2,1,32,746.071,0.079,0.002,1606.9,0.009,10.224
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,1,4,1,32,712.569,0.083,0.001,977.289,0.009,10.044
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,1,8,1,32,712.449,0.08,0.002,640.007,0.009,10.268
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,1,16,1,32,711.306,0.081,0.002,476.093,0.01,10.11
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,1,32,1,32,712.396,0.079,0.002,391.681,0.007,13.336
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,1,64,1,32,711.373,0.08,0.001,352.5,0.009,16.863
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,1,128,1,32,712.494,0.084,0.002,349.099,0.009,16.887
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,1,256,1,32,715.38,0.082,0.001,346.862,0.006,16.985
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,2,1,1,32,713.196,0.051,0.002,1566.01,0.006,10.146
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,2,2,1,32,710.978,0.05,0.002,953.032,0.006,10.117
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,2,4,1,32,711.857,0.047,0.002,625.787,0.006,10.125
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,2,8,1,32,711.572,0.046,0.002,463.214,0.005,9.968
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,2,16,1,32,711.05,0.048,0.002,373.909,0.006,9.97
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,2,32,1,32,711.81,0.047,0.002,349.927,0.004,10.154
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,2,64,1,32,711.107,0.049,0.002,347.302,0.005,10.119
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,2,128,1,32,712.072,0.05,0.002,347.287,0.004,10.134
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,4,1,1,32,712.957,0.05,0.001,956.119,0.01,15.473
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,4,2,1,32,711.974,0.081,0.001,638.295,0.006,10.189
AMD Firepro W9100,MonteCarloAsian,TWO_D,1024,2048,4,4,4,1,32,712.774,0.082,0.001,474.028,0.009,10.313
