device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,1,1,1,20,54.847,26.336,0.005,1851.69,20.682,2.218
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,1,2,1,20,71.123,13.211,0.003,1039.5,20.817,0.696
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,1,4,1,20,72.588,13.683,0.004,644.69,20.364,0.734
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,1,8,1,20,71.074,13.14,0.005,489.071,19.858,0.702
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,1,16,1,20,72.858,13.431,0.005,395.724,19.371,0.701
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,1,32,1,20,72.255,13.652,0.002,370.335,21.95,0.712
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,1,64,1,20,72.687,13.578,0.005,369.189,20.033,0.795
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,1,128,1,20,71.141,13.761,0.005,365.73,21.583,0.72
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,1,256,1,20,72.253,13.717,0.005,356.402,20.879,0.839
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,2,1,1,20,72.069,13.786,0.004,1040.42,21.013,0.725
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,2,2,1,20,72.693,13.376,0.003,647.161,20.063,0.856
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,2,4,1,20,70.87,13.712,0.004,494.382,22.096,0.732
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,2,8,1,20,72.466,13.456,0.003,396.386,21.047,0.752
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,2,16,1,20,72.644,13.394,0.004,359.571,19.651,0.746
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,2,32,1,20,72.376,13.61,0.004,370.184,22.046,1.08
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,2,64,1,20,72.211,13.358,0.004,340.339,20.181,0.707
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,2,128,1,20,70.097,13.748,0.003,360.89,21.36,0.767
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,4,1,1,20,72.213,13.774,0.004,647.415,20.696,0.858
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,4,2,1,20,71.502,13.442,0.003,493.185,20.257,0.757
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,4,4,1,20,71.204,13.557,0.002,399.702,20.773,0.742
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,4,8,1,20,71.682,13.401,0.004,369.343,19.892,0.763
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,4,16,1,20,70.803,13.298,0.004,364.511,20.476,0.89
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,4,32,1,20,71.042,13.813,0.005,369.066,21.203,0.765
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,4,64,1,20,72.741,13.441,0.004,363.386,18.816,0.776
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,8,1,1,20,71.908,13.175,0.005,494.477,19.445,0.776
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,8,2,1,20,73.043,13.368,0.005,397.691,20.233,0.777
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,8,4,1,20,70.843,13.304,0.004,371.936,21.024,0.785
AMD Firepro W9100,LUDecomposition,TWO_D,1620,1620,8,8,1,20,72.148,13.905,0.004,370.149,19.091,0.764
