device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,1,1,1,5,61.021,5.103,0.019,626.06,1.924,0.447
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,1,2,1,5,61.949,5.534,0.002,338.502,1.992,0.129
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,1,4,1,5,61.918,5.51,0.002,170.455,2,0.061
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,1,8,1,5,61.704,5.453,0.002,85.983,2.031,0.082
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,1,16,1,5,64.503,5.469,0.001,108.684,2.022,0.063
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,1,32,1,5,64.205,5.302,0.002,126.371,2.005,0.064
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,1,64,1,5,65.907,5.307,0.002,89.781,2.013,0.062
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,1,128,1,5,63.572,5.462,0.002,126.101,2.035,0.063
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,1,256,1,5,64.806,5.421,0.002,137.381,1.998,0.063
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,2,1,1,5,65.412,5.257,0.002,335.66,1.944,0.064
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,2,2,1,5,59.862,5.37,0.001,169.106,2.006,0.06
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,2,4,1,5,62.401,5.391,0.002,85.547,2.034,0.121
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,2,8,1,5,65.345,5.46,0.001,44.868,1.997,0.065
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,2,16,1,5,60.445,5.195,0.001,62.455,2.003,0.133
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,2,32,1,5,66.968,5.435,0.002,62.699,1.95,0.061
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,2,64,1,5,62.068,5.266,0.001,66.889,2.011,0.063
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,2,128,1,5,64.311,5.42,0.002,70.378,1.944,0.126
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,4,1,1,5,63.426,6.034,0.002,176.157,2.009,0.065
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,4,2,1,5,64.173,5.448,0.001,87.34,1.995,0.063
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,4,4,1,5,64.78,5.279,0.001,43.925,1.975,0.064
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,4,8,1,5,61.058,5.11,0.002,22.064,1.975,0.061
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,4,16,1,5,61.058,5.426,0.002,11.489,2.014,0.06
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,4,32,1,5,61.117,5.56,0.001,18.095,1.982,0.061
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,4,64,1,5,62.927,5.075,0.001,27.858,2.006,0.064
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,8,1,1,5,64.297,5.427,0.002,91.637,1.963,0.136
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,8,2,1,5,68.578,5.438,0.002,44.341,2.014,0.061
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,8,4,1,5,61.764,5.297,0.002,21.745,1.991,0.061
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,8,8,1,5,61.054,5.213,0.002,11.267,1.989,0.061
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,8,16,1,5,61.679,5.427,0.002,11.465,1.972,0.061
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,8,32,1,5,61.066,5.042,0.001,11.638,1.991,0.061
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,16,1,1,5,61.053,5.21,0.002,46.508,2.011,0.059
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,16,2,1,5,64.173,5.243,0.002,22.048,1.941,0.062
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,16,4,1,5,62.306,5.514,0.002,11.389,2.023,0.101
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,16,8,1,5,61.641,5.447,0.001,11.736,1.997,0.061
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,16,16,1,5,61.163,5.478,0.002,11.849,2.022,0.062
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,32,1,1,5,60.732,5.341,0.001,22.298,1.989,0.06
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,32,2,1,5,60.559,5.24,0.002,11.565,1.997,0.06
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,32,4,1,5,60.438,5.381,0.001,11.94,1.985,0.06
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,32,8,1,5,60.44,5.128,0.001,11.949,1.978,0.062
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,64,1,1,5,61.058,5.439,0.002,12.171,1.978,0.06
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,64,2,1,5,60.424,5.427,0.001,12.317,1.972,0.061
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,64,4,1,5,60.421,5.469,0.002,12.194,2.005,0.063
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,128,1,1,5,60.439,5.391,0.001,11.893,1.985,0.061
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,128,2,1,5,60.436,5.556,0.001,11.803,1.989,0.06
AMD Firepro W9100,MatrixMultiplication,TWO_D,1254,1254,1254,256,1,1,5,60.434,5.45,0.001,12.378,1.995,0.061
