device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,MatrixMultiplication,TWO_D,1619,1619,1619,1,1,1,9,105.892,7.441,0.003,1477.68,3.089,1.11
AMD Firepro W9100,MatrixMultiplication,TWO_D,1619,1619,1619,1,2,1,9,133.404,7.166,0.003,732.682,3.009,0.06
AMD Firepro W9100,MatrixMultiplication,TWO_D,1619,1619,1619,1,4,1,9,134.028,7.262,0.003,365.79,3.057,0.114
AMD Firepro W9100,MatrixMultiplication,TWO_D,1619,1619,1619,1,8,1,9,134.512,7.44,0.005,184.482,2.995,0.061
AMD Firepro W9100,MatrixMultiplication,TWO_D,1619,1619,1619,1,16,1,9,134.32,7.23,0.003,97.945,2.994,0.062
AMD Firepro W9100,MatrixMultiplication,TWO_D,1619,1619,1619,1,32,1,9,132.778,6.803,0.004,288.595,3.051,0.118
AMD Firepro W9100,MatrixMultiplication,TWO_D,1619,1619,1619,1,64,1,9,101.115,7.303,0.004,270.937,2.731,0.095
AMD Firepro W9100,MatrixMultiplication,TWO_D,1619,1619,1619,1,128,1,9,105.209,7.133,0.005,298.223,2.935,0.075
AMD Firepro W9100,MatrixMultiplication,TWO_D,1619,1619,1619,1,256,1,9,103.349,7.095,0.004,441.225,2.746,0.05
AMD Firepro W9100,MatrixMultiplication,TWO_D,1619,1619,1619,2,1,1,9,99.627,6.855,0.007,734.191,2.992,0.065
AMD Firepro W9100,MatrixMultiplication,TWO_D,1619,1619,1619,2,2,1,9,135.306,7.376,0.006,369.299,2.997,0.065
AMD Firepro W9100,MatrixMultiplication,TWO_D,1619,1619,1619,2,4,1,9,133.116,7.528,0.005,181.52,2.849,0.111
AMD Firepro W9100,MatrixMultiplication,TWO_D,1619,1619,1619,2,8,1,9,135.355,7.3,0.005,94.41,2.838,0.131
AMD Firepro W9100,MatrixMultiplication,TWO_D,1619,1619,1619,2,16,1,9,135.217,7.359,0.004,154.707,2.995,0.064
AMD Firepro W9100,MatrixMultiplication,TWO_D,1619,1619,1619,2,32,1,9,134.797,7.387,0.006,135.363,2.953,0.142
AMD Firepro W9100,MatrixMultiplication,TWO_D,1619,1619,1619,2,64,1,9,134.72,7.67,0.006,144.949,2.999,0.063
