device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,1,1,1,16,108.406,19.589,0.009,40.045,10.085,2.077
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,2,1,1,16,106.482,18.871,0.008,26.482,9.828,1.907
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,4,1,1,16,106.352,18.89,0.008,18.947,9.878,2.062
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,8,1,1,16,106.402,18.782,0.007,16.53,9.871,2.052
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,16,1,1,16,106.492,19.242,0.007,13.739,6.982,2.013
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,32,1,1,16,107.071,18.258,0.009,13.246,10.045,2.096
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,64,1,1,16,106.368,19.448,0.006,12.499,6.906,1.991
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,128,1,1,16,107.406,18.225,0.01,12.985,10.31,2.033
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,256,1,1,16,106.736,19.462,0.007,12.19,9.783,2.177
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,512,1,1,16,106.596,19.52,0.008,11.915,6.929,2.096
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,1024,1,1,16,107.728,19.557,0.01,11.988,10.337,2.085
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,2048,1,1,16,106.69,19.958,0.008,11.921,9.838,2.24
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,4096,1,1,16,106.591,20.245,0.008,11.878,9.829,2.275
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,8192,1,1,16,106.525,19.999,0.007,12.285,9.75,2.149
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,1,1,1,16,88.239,16.166,0.005,40.549,8.902,1.474
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,2,1,1,16,82.123,15.37,0.005,25.383,8.553,1.395
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,4,1,1,16,82.244,15.326,0.005,17.523,9.962,1.566
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,8,1,1,16,81.438,15.77,0.005,15.401,10.019,1.526
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,16,1,1,16,81.267,15.903,0.019,12.69,8.592,1.474
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,32,1,1,16,82.079,15.22,0.004,11.982,8.618,1.45
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,64,1,1,16,82.176,15.063,0.005,11.7,8.886,1.447
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,128,1,1,16,83.489,14.982,0.005,11.281,8.801,1.448
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,256,1,1,16,82.56,15.379,0.005,10.839,8.885,1.388
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,512,1,1,16,82.182,15.686,0.006,10.808,9.671,1.614
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,1024,1,1,16,81.545,15.628,0.004,10.745,9.708,1.57
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,2048,1,1,16,81.223,15.992,0.005,11.119,9.962,1.579
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,4096,1,1,16,81.353,15.897,0.004,11.262,8.701,1.464
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,8192,1,1,16,82.268,15.647,0.005,12.749,9.809,1.645
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,1,1,1,16,83.087,17.207,0.007,38.3,10.089,1.794
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,2,1,1,16,81.552,16.357,0.006,24.621,10.099,1.759
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,4,1,1,16,81.619,16.57,0.006,17.133,8.976,1.498
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,8,1,1,16,83.194,16.477,0.006,14.834,8.773,1.631
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,16,1,1,16,82.372,16.485,0.006,14.57,8.765,1.602
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,32,1,1,16,82.3,16.529,0.005,12.781,9.66,1.737
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,64,1,1,16,81.78,16.435,0.005,11.704,9.905,1.784
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,4.1943e+06,128,1,1,16,81.333,16.487,0.006,11.366,9.761,1.772
