device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,1,1,1,4,23.552,5.173,0.018,11.191,2.196,0.792
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,2,1,1,4,19.82,4.223,0.018,8.378,1.544,0.694
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,4,1,1,4,19.973,3.355,0.002,5.83,1.456,0.617
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,8,1,1,4,19.74,3.47,0.016,4.813,1.464,0.591
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,16,1,1,4,19.785,3.364,0.016,4.361,2.223,0.549
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,32,1,1,4,19.749,4.199,0.016,3.815,2.162,0.508
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,64,1,1,4,19.755,4.197,0.015,4.31,1.481,0.554
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,128,1,1,4,19.823,3.421,0.002,3.641,2.813,0.62
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,256,1,1,4,26.277,4.919,0.003,3.779,1.696,0.715
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,512,1,1,4,26.266,3.999,0.003,4.018,1.671,0.655
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,1024,1,1,4,26.281,4.037,0.003,4.233,1.663,0.668
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,2048,1,1,4,26.28,4.048,0.003,4.007,1.617,0.636
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,4096,1,1,4,26.277,4.072,0.002,3.962,1.611,0.63
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,8192,1,1,4,26.257,4.006,0.002,4.292,1.641,0.806
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,1,1,1,4,22.997,5.316,0.018,11.555,1.475,0.822
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,2,1,1,4,19.84,3.376,0.002,8.83,2.222,0.577
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,4,1,1,4,19.765,4.029,0.001,6.857,1.885,0.643
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,8,1,1,4,26.323,4.132,0.003,5.961,2.376,0.642
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,16,1,1,4,26.291,4.917,0.003,4.881,2.265,0.601
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,32,1,1,4,26.3,4.929,0.002,4.713,2.286,0.643
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,64,1,1,4,26.274,5.023,0.004,4.712,2.28,0.649
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,1.04858e+06,128,1,1,4,26.277,4.954,0.003,4.28,1.713,0.613
