device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,1,1,1,9,80.692,26.881,0.01,637.604,3.405,1.394
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,2,1,1,9,53.479,16.393,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,4,1,1,9,53.462,17.69,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,8,1,1,9,53.295,16.796,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,16,1,1,9,53.173,17.132,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,32,1,1,9,53.355,19.015,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,64,1,1,9,53.287,16.432,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,128,1,1,9,53.373,18.015,0.021,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,256,1,1,9,53.222,16.335,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,512,1,1,9,52.969,18.992,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,1024,1,1,9,53.315,19.222,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,2048,1,1,9,53.243,19.011,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,4096,1,1,9,53.609,20.783,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,8192,1,1,9,53.288,16.127,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,1,1,1,9,72.445,22.087,0.01,635.482,3.323,1.522
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,2,1,1,9,51.894,15.328,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,4,1,1,9,51.986,15.45,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,8,1,1,9,50.147,15.148,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,16,1,1,9,51.421,14.79,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,32,1,1,9,51.664,14.52,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,64,1,1,9,50.323,16.36,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,128,1,1,9,50.197,15.726,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,256,1,1,9,50.648,15.157,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,512,1,1,9,51.781,14.79,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,1024,1,1,9,51.764,14.763,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,2048,1,1,9,51.618,13.749,0.021,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,4096,1,1,9,51.709,15.251,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1619,1619,64,64,8192,1,1,9,51.716,14.721,0.021,-1,-1,-1
