device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,1,1,1,31,335.435,62.371,0.01,2635.39,16.245,2.95
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,1,2,1,31,331.657,47.748,0.008,2647.36,15.914,2.791
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,1,4,1,31,332.519,50.397,0.009,2676.21,17.656,2.661
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,1,8,1,31,331.836,49.032,0.007,2688.39,16.096,2.707
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,1,16,1,31,332.79,50.381,0.008,2679.92,15.726,2.664
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,1,32,1,31,331.837,50.326,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,1,64,1,31,332.608,52.523,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,1,128,1,31,330.353,52.416,0.021,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,1,256,1,31,331.513,52.656,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,1,512,1,31,328.271,49.538,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,1,1024,1,31,332.03,50.879,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,1,2048,1,31,328.245,50.631,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,1,4096,1,31,332.892,56.942,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,1,8192,1,31,328.21,58.616,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,2,1,1,31,328.401,50.56,0.009,2641.32,17.388,2.682
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,2,2,1,31,331.968,51.519,0.006,2625.34,17.671,3.116
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,2,4,1,31,331.962,48.695,0.009,2689.06,17.707,2.771
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,2,8,1,31,333.188,51.169,0.008,2667.06,15.604,2.737
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,2,16,1,31,331.976,48.2,0.007,2660.39,17.317,2.773
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,2,32,1,31,332.553,50.886,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,2,64,1,31,331.431,51.657,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,2,128,1,31,331.897,48.697,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,2,256,1,31,331.361,50.283,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,2,512,1,31,330.941,50.7,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,2,1024,1,31,332.055,50.874,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,2,2048,1,31,329.751,50.478,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,2,4096,1,31,331.571,49.936,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,4,1,1,31,331.235,50.618,0.012,663.731,17.116,2.623
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,4,2,1,31,331.172,47.659,0.008,635.114,17.723,2.904
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,4,4,1,31,331.502,48.078,0.008,625.233,17.243,3.144
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,4,8,1,31,331.506,50.155,0.01,632.281,16.414,2.678
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,4,16,1,31,331.64,51.176,0.009,644.097,17.776,2.59
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,4,32,1,31,331.847,51.552,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,4,64,1,31,331.974,49.171,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,4,128,1,31,330.053,51.83,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,4,256,1,31,332.348,48.744,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,4,512,1,31,331.899,52.46,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,4,1024,1,31,330.061,48.108,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,4,2048,1,31,330.14,51.395,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,8,1,1,31,331.847,56.051,0.009,646.714,17.351,3.005
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,8,2,1,31,331.334,58.635,0.01,646.626,16.318,2.867
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,8,4,1,31,331.372,51.384,0.01,614.453,16.581,2.643
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,8,8,1,31,331.399,51.456,0.009,639.044,16.544,2.677
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,8,16,1,31,332.216,50.633,0.009,642.437,17.269,2.52
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,8,32,1,31,331.402,52.735,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,8,64,1,31,331.622,51.029,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,8,128,1,31,331.251,49.802,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,8,256,1,31,332.509,50.45,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,8,512,1,31,331.47,49.689,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,8,1024,1,31,328.256,49.896,0.024,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,16,1,1,31,331.511,58.57,0.008,622.967,18.209,3.127
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,16,2,1,31,331.884,49.611,0.008,635.18,17.976,3.006
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,16,4,1,31,331.144,50.401,0.01,616.933,16.505,2.778
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,16,8,1,31,331.754,50.891,0.01,624.35,15.948,2.717
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,16,16,1,31,331.286,50.478,0.01,643.66,17.451,2.542
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,16,32,1,31,331.442,51.192,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,16,64,1,31,328.355,49.336,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,16,128,1,31,331.709,51.249,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,16,256,1,31,331.653,51.076,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,16,512,1,31,332.565,51.221,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,32,1,1,31,329.684,51.495,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,32,2,1,31,331.802,57.939,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,32,4,1,31,330.052,51.779,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,32,8,1,31,331.984,54.754,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,32,16,1,31,333.002,56.974,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,32,32,1,31,330.844,52.175,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,32,64,1,31,331.718,50.623,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,32,128,1,31,331.745,56.741,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,32,256,1,31,331.699,62.233,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,64,1,1,31,332.705,60.337,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,64,2,1,31,330.489,59.404,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,64,4,1,31,330.656,62.303,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2896,2896,2896,64,8,1,31,331.399,52.119,0.01,-1,-1,-1
