device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,1,1,1,28,140.316,28.732,0.008,8.825,12.681,2.744
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,2,1,1,28,142.986,28.19,0.009,5.034,16.776,2.679
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,4,1,1,28,142.985,29.034,0.008,4.971,13.014,2.49
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,8,1,1,28,142.945,29.172,0.008,4.315,17.048,2.657
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,16,1,1,28,142.883,29.072,0.008,6.227,13.7,2.487
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,32,1,1,28,142.138,28.838,0.008,6.576,15.678,2.682
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,64,1,1,28,142.348,29,0.008,6.969,13.95,2.519
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,128,1,1,28,142.443,28.902,0.008,6.482,12.983,2.558
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,256,1,1,28,142.308,29.041,0.007,4.264,19.163,2.655
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,512,1,1,28,141.842,29.181,0.007,6.905,14.057,2.546
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,1024,1,1,28,142.054,28.923,0.008,4.187,14.863,2.519
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,2048,1,1,28,142.042,28.942,0.007,6.287,13.387,2.536
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,4096,1,1,28,142.007,28.77,0.008,5.432,16.449,2.682
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,8192,1,1,28,142.241,29.092,0.007,6.305,16.789,2.664
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,1,1,1,28,140.263,29.551,0.011,9.95,15.47,3.086
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,2,1,1,28,187.524,35.579,0.011,6.849,17.956,2.713
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,4,1,1,28,188.096,35.69,0.012,4.449,17.208,2.929
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,8,1,1,28,187.816,35.78,0.015,4.982,17.61,2.801
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,16,1,1,28,187.918,35.733,0.012,6.909,17.04,3.12
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,7.34003e+06,32,1,1,28,187.737,35.805,0.012,7.461,16.623,2.85
