device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,1,1,1,192,1047.36,35.748,0.008,311.283,71.676,2.261
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,2,1,1,192,995.508,35.556,0.024,159.751,71.532,2.348
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,4,1,1,192,996.569,35.534,0.01,124.71,73.679,4.823
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,8,1,1,192,1041.2,32.639,0.007,111.39,84.383,4.834
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,16,1,1,192,1042.5,33.81,0.025,105.194,70.208,2.41
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,32,1,1,192,999.743,35.487,0.009,101.197,72.043,4.266
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,64,1,1,192,1025.64,33.851,0.009,109.014,75.099,3.461
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,128,1,1,192,1028.44,34.784,0.009,112.686,73.641,3.705
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,256,1,1,192,997.324,33.706,0.009,110.62,71.651,2.264
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,512,1,1,192,1025.7,34.635,0.008,104.304,75.085,3.664
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,1024,1,1,192,1000.74,33.633,0.009,107.064,74.813,3.473
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,2048,1,1,192,1021.11,32.772,0.008,107.998,71.777,2.798
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,4096,1,1,192,995.732,33.76,0.009,108.185,83.25,4.222
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,8192,1,1,192,996.442,32.834,0.008,107.761,73.808,5.463
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,1,1,1,192,997.894,33.663,0.026,220.56,71.217,2.794
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,2,1,1,192,1025.01,34.819,0.009,157.527,70.865,2.365
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,4,1,1,192,1010.94,35.55,0.009,123.475,73.209,3.245
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,8,1,1,192,996.238,33.783,0.009,106.3,71.838,2.364
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,16,1,1,192,997.9,34.711,0.009,99.47,74.589,3.067
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,32,1,1,192,1020.93,33.842,0.008,108.258,75.809,3.772
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,64,1,1,192,1025.47,33.253,0.009,108.514,69.785,2.898
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,128,1,1,192,996.24,35.501,0.009,109.301,73.251,2.829
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,256,1,1,192,1025.64,33.37,0.008,108.788,72.313,2.525
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,512,1,1,192,1025.51,33.498,0.008,106.651,72.76,2.568
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,1024,1,1,192,999.32,33.609,0.008,108.362,73.167,3.386
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,2048,1,1,192,1025.62,32.082,0.009,108.026,71.286,2.705
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,4096,1,1,192,1000.3,36.152,0.007,109.899,72.205,3.105
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,5.03316e+07,8192,1,1,192,1062.06,31.192,0.008,110.258,72.645,4.138
