device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,1,1,1,36,489.89,47.433,0.004,12134.1,19.104,1.272
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,1,2,1,36,371.914,39.951,0.003,6850.54,18.175,1.169
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,1,4,1,36,373.022,39.208,0.003,5036.23,17.548,1.128
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,1,8,1,36,368.606,50.885,0.003,4123.88,18.897,1.15
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,1,16,1,36,372.587,39.181,0.003,3556.39,18.708,1.187
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,1,32,1,36,372.468,39.841,0.003,3327.47,17.32,1070.22
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,1,64,1,36,377.964,38.348,0.004,3265.55,17.335,1.14
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,1,128,1,36,372.376,40.986,0.004,3255.78,18.745,1.189
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,1,256,1,36,373.362,40.995,0.003,3227.14,18.705,1.081
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,1,512,1,36,371.874,40.903,0.003,3218.94,18.729,1.156
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,1,1024,1,36,372.564,39.822,0.003,3205.36,21.088,1.151
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,2,1,1,36,372.392,39.942,0.003,3371.91,18.696,1.156
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,2,2,1,36,372.007,37.835,0.003,3211.77,18.776,1.141
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,2,4,1,36,372.578,41.788,0.004,3172.28,18.885,1.128
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,2,8,1,36,373.426,38.051,0.004,3154.77,18.263,1.209
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,2,16,1,36,372.196,39.971,0.003,3156.78,18.367,1.163
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,2,32,1,36,372.606,40.522,0.003,3169.71,18.729,1.263
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,2,64,1,36,372.525,39.082,0.003,3165.89,18.756,1.239
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3072,3072,3072,2,128,1,36,372.368,40.646,0.003,3152.24,18.269,1.156
