device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,1,1,1,28,289.49,33.664,0.004,99.047,14.116,1.46
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,2,1,1,28,290.053,28.942,0.004,47.061,14.235,1.398
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,4,1,1,28,289.373,29.128,0.005,26.589,14.461,1.377
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,8,1,1,28,290.788,29.15,0.004,20.925,14.409,1.404
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,16,1,1,28,290.02,30.456,0.004,12.343,14.53,1.418
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,32,1,1,28,289.911,31.272,0.004,20.774,12.88,1.429
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,64,1,1,28,290.177,32.974,0.005,17.793,12.874,1.431
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,128,1,1,28,289.854,30.406,0.005,11.375,14.651,1.436
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,256,1,1,28,289.926,31.48,0.004,20.526,13.93,1.467
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,512,1,1,28,290.876,32.597,0.004,22.365,13.324,1.48
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,1024,1,1,28,289.916,32.076,0.004,26.507,12.914,1.492
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,1,1,1,28,287.203,29.072,0.006,91.363,14.16,1.477
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,2,1,1,28,290.102,34.774,0.005,55.824,13.576,1.468
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,4,1,1,28,291.039,32.148,0.005,53.736,14.255,1.433
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,8,1,1,28,289.788,30.8,0.005,28.325,14.429,1.483
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,16,1,1,28,289.923,33.41,0.005,39.03,13.274,1.454
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,32,1,1,28,291.889,33.188,0.005,26.81,12.845,1.458
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,64,1,1,28,289.847,31.146,0.005,10.414,14.224,2.31
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,128,1,1,28,298.096,33.371,0.005,8.983,14.156,1.545
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,256,1,1,28,290.415,33.749,0.005,29.692,12.491,1.529
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,512,1,1,28,289.864,30.08,0.005,29.665,13.219,1.545
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,1024,1,1,28,289.919,32.584,0.005,28.366,13.4,1.509
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,1,1,1,28,297.432,39.745,0.005,106.153,16.883,1.221
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,2,1,1,28,378.68,36.647,0.019,97.082,10.637,1.072
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,4,1,1,28,290.937,32.925,0.004,69.039,10.558,0.986
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,8,1,1,28,291.521,31.244,0.004,52.148,10.68,1.007
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,16,1,1,28,292.952,31.128,0.004,39.577,10.752,1.008
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,32,1,1,28,296.157,32.92,0.004,28.024,10.621,1.007
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,64,1,1,28,292.197,29.793,0.004,23.083,10.748,1.111
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,128,1,1,28,292.316,31.727,0.005,26.799,10.735,1.109
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,256,1,1,28,292.456,30.416,0.019,25.501,10.729,1.038
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,512,1,1,28,291.914,30.486,0.004,23.384,10.706,1.011
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,7.34003e+06,1024,1,1,28,285.115,32.717,0.004,25.658,10.683,1.118
