device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,FWT,ONE_D,524288,1,1,1,2,13.516,1.321,0.003,23.332,0.786,0.055
AMD Firepro W9100,FWT,ONE_D,524288,2,1,1,2,25.874,1.398,0.002,13.338,0.827,0.088
AMD Firepro W9100,FWT,ONE_D,524288,4,1,1,2,16.097,1.261,0.001,7.567,0.681,0.045
AMD Firepro W9100,FWT,ONE_D,524288,8,1,1,2,13.582,1.249,0.001,4.818,0.864,0.045
AMD Firepro W9100,FWT,ONE_D,524288,16,1,1,2,17.314,1.323,0.001,3.364,0.813,0.06
AMD Firepro W9100,FWT,ONE_D,524288,32,1,1,2,25.913,1.383,0.002,2.541,0.777,0.089
AMD Firepro W9100,FWT,ONE_D,524288,64,1,1,2,16.184,1.243,0.001,1.485,0.771,0.037
AMD Firepro W9100,FWT,ONE_D,524288,128,1,1,2,14.337,1.293,0,1.206,0.759,0.035
AMD Firepro W9100,FWT,ONE_D,524288,256,1,1,2,16.417,1.316,0.001,1.136,0.846,0.06
AMD Firepro W9100,FWT,ONE_D,524288,1,1,1,2,13.83,1.257,0.002,23.409,0.517,0.041
AMD Firepro W9100,FWT,ONE_D,524288,2,1,1,2,14.19,1.182,0.002,12.969,0.708,0.039
AMD Firepro W9100,FWT,ONE_D,524288,4,1,1,2,14.696,1.191,0.001,7.927,0.705,0.039
AMD Firepro W9100,FWT,ONE_D,524288,8,1,1,2,17.715,1.187,0.001,4.826,0.511,0.073
AMD Firepro W9100,FWT,ONE_D,524288,16,1,1,2,15.03,1.156,0.001,3.133,0.493,0.039
AMD Firepro W9100,FWT,ONE_D,524288,32,1,1,2,17.368,1.19,0.016,1.919,0.673,0.036
AMD Firepro W9100,FWT,ONE_D,524288,64,1,1,2,16.125,1.187,0.001,1.605,0.507,0.038
AMD Firepro W9100,FWT,ONE_D,524288,128,1,1,2,15.694,1.18,0.001,1.269,0.539,0.038
AMD Firepro W9100,FWT,ONE_D,524288,256,1,1,2,15.141,1.218,0.016,1.2,0.695,0.061
AMD Firepro W9100,FWT,ONE_D,524288,1,1,1,2,9.93,1.285,0.002,23.882,0.507,0.033
AMD Firepro W9100,FWT,ONE_D,524288,2,1,1,2,11.148,1.115,0,13.354,0.465,0.03
AMD Firepro W9100,FWT,ONE_D,524288,4,1,1,2,13.268,1.188,0.001,7.611,0.462,0.03
AMD Firepro W9100,FWT,ONE_D,524288,8,1,1,2,11.402,1.11,0.001,5.018,0.462,0.03
AMD Firepro W9100,FWT,ONE_D,524288,16,1,1,2,11.821,1.141,0.001,3.039,0.464,0.03
AMD Firepro W9100,FWT,ONE_D,524288,32,1,1,2,12.987,1.111,0.001,2.194,0.472,0.031
AMD Firepro W9100,FWT,ONE_D,524288,64,1,1,2,13.014,1.108,0,1.367,0.67,0.03
AMD Firepro W9100,FWT,ONE_D,524288,128,1,1,2,11.011,1.094,0.015,1.037,0.745,0.039
AMD Firepro W9100,FWT,ONE_D,524288,256,1,1,2,14.58,0.879,0.001,0.832,0.646,0.028
AMD Firepro W9100,FWT,ONE_D,524288,1,1,1,2,10.189,1.126,0.001,23.947,0.492,0.032
AMD Firepro W9100,FWT,ONE_D,524288,2,1,1,2,11.371,1.143,0.002,13.211,0.448,0.031
AMD Firepro W9100,FWT,ONE_D,524288,4,1,1,2,12.742,1.154,0.001,7.438,0.478,0.03
AMD Firepro W9100,FWT,ONE_D,524288,8,1,1,2,11.496,1.155,0.001,4.884,0.451,0.03
AMD Firepro W9100,FWT,ONE_D,524288,16,1,1,2,11.999,1.155,0.001,3.178,0.452,0.03
AMD Firepro W9100,FWT,ONE_D,524288,32,1,1,2,13.456,1.165,0.001,2.203,0.46,0.03
AMD Firepro W9100,FWT,ONE_D,524288,64,1,1,2,13.204,1.141,0.015,1.473,0.488,0.029
AMD Firepro W9100,FWT,ONE_D,524288,128,1,1,2,10.058,1.112,0.001,1.147,0.495,0.029
AMD Firepro W9100,FWT,ONE_D,524288,256,1,1,2,10.054,0.901,0,1.022,0.736,0.03
