device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,1,1,1,36,252.957,11.05,0.009,55.773,19.212,2.196
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,1,2,1,36,252.803,10.85,0.011,40.107,36.881,2.133
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,1,4,1,36,246.61,11.377,0.025,32.762,26.988,2.055
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,1,8,1,36,262.636,13.424,0.009,37.508,18.466,2.236
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,1,16,1,36,254.395,10.398,0.011,31.9,20.078,2.105
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,1,32,1,36,246.349,10.73,0.011,33.98,18.846,2.112
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,1,64,1,36,246.511,10.662,0.011,39.516,20.094,2.292
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,1,128,1,36,239.478,9.186,0.009,49.068,16.99,2.549
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,1,256,1,36,252.052,11.555,0.007,55.288,18.589,1.862
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,1,512,1,36,207.87,11.288,0.007,54.979,16.895,2.04
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,1,1024,1,36,193.27,9.564,0.01,50.494,19.633,1.926
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,1,2048,1,36,192.098,9.389,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,1,4096,1,36,184.753,7.616,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,1,8192,1,36,185.446,7.515,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,2,1,1,36,184.76,7.43,0.01,35.849,18.4,2.604
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,2,2,1,36,255.528,11.436,0.008,54.559,16.888,1.986
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,2,4,1,36,186.857,9.611,0.01,26.031,16.48,2.179
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,2,8,1,36,201.524,9.308,0.009,25.981,19.01,2.064
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,2,16,1,36,186.198,9.469,0.01,25.503,16.739,2.007
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,2,32,1,36,186.19,9.332,0.011,26.68,16.17,2.054
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,2,64,1,36,192.253,9.986,0.012,29.68,16.51,2.045
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,2,128,1,36,192.621,9.318,0.011,34.28,19.71,2.803
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,2,256,1,36,256.005,11.256,0.008,40.666,19.245,2.181
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,2,512,1,36,204.474,9.515,0.009,34.873,20.902,2.029
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,2,1024,1,36,186.355,9.552,0.009,34.905,16.14,2.501
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,2,2048,1,36,199.088,10.78,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,2,4096,1,36,189.732,9.719,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,4,1,1,36,188.778,8.806,0.006,33.411,17.634,2.05
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,4,2,1,36,194.48,9.431,0.009,25.846,18.175,1.75
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,4,4,1,36,191.998,9.322,0.009,24.408,18.568,2.104
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,4,8,1,36,186.183,9.217,0.009,23.383,20.01,2.224
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,4,16,1,36,190.493,9.165,0.01,22.92,17.171,2.146
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,4,32,1,36,195.458,9.494,0.01,24.023,18.834,1.674
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,4,64,1,36,194.997,9.217,0.009,25.419,18.673,1.666
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,4,128,1,36,192.095,9.067,0.01,26.618,19.523,2.233
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,4,256,1,36,189.91,9.28,0.01,26.484,18.087,2.009
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,4,512,1,36,193.346,9.284,0.01,27.317,20.984,2.009
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,4,1024,1,36,186.22,9.313,0.009,28.013,17.414,2.006
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,4,2048,1,36,192.078,9.396,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,8,1,1,36,184.889,7.538,0.008,25.009,17.711,2.058
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,8,2,1,36,190.579,9.567,0.01,22.948,16.832,2.066
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,8,4,1,36,192.158,9.349,0.009,23.361,21.05,2.233
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,8,8,1,36,190.217,9.506,0.01,21.973,17.042,2.049
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,8,16,1,36,186.547,9.292,0.009,21.898,19.12,2.258
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,8,32,1,36,190.812,9.639,0.009,21.894,16.373,2.357
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,8,64,1,36,201.976,9.273,0.009,22.431,16.933,2.188
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,8,128,1,36,199.702,9.287,0.011,23.243,21.542,2.057
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,8,256,1,36,186.229,9.467,0.009,22.884,17.352,2.105
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,8,512,1,36,191.822,9.324,0.009,23.903,17.784,1.928
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,8,1024,1,36,192.199,9.16,0.01,24.56,20.119,2.405
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,16,1,1,36,186.207,9.356,0.01,21.753,19.258,2.04
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,16,2,1,36,186.622,9.455,0.01,33.759,18.242,1.994
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,16,4,1,36,186.689,9.409,0.01,20.006,18.752,2.212
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,16,8,1,36,198.171,9.415,0.01,23.377,18.762,2.692
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,16,16,1,36,259.47,10.838,0.006,26.669,18.281,2.019
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,16,32,1,36,191.776,9.434,0.009,21.845,17.98,2.232
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,16,64,1,36,196.73,9.474,0.009,20.569,19.936,1.965
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,16,128,1,36,186.285,9.33,0.009,35.245,18.116,2.058
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,16,256,1,36,186.161,9.444,0.009,21.343,20.755,2.494
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,16,512,1,36,249.059,11.351,0.007,28.288,16.965,1.982
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,32,1,1,36,190.388,9.749,0.008,21.989,17.876,3.005
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,32,2,1,36,205.123,10.834,0.007,26.887,15.1,2.434
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,32,4,1,36,186.77,9.473,0.009,37.335,16.985,2.067
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,32,8,1,36,194.11,9.124,0.009,35.994,17.664,2.005
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,32,16,1,36,188.977,9.738,0.01,28.236,18.083,2.327
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,32,32,1,36,190.146,9.724,0.01,31.71,17.975,1.999
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,32,64,1,36,186.166,9.453,0.009,20.235,18.165,2.042
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,32,128,1,36,189.86,9.158,0.009,22.152,19.711,1.976
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,32,256,1,36,187.287,9.461,0.009,20.336,18.92,2.115
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,64,1,1,36,191.174,9.415,0.009,20.328,17.01,2.194
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,64,2,1,36,190.876,9.241,0.01,35.581,15.032,1.998
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,64,4,1,36,190.687,9.218,0.011,33.754,16.278,2.038
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,64,8,1,36,190.115,9.44,0.008,25.587,18.782,2.028
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,64,16,1,36,186.192,9.492,0.01,29.506,14.788,2.161
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,64,32,1,36,200.83,9.13,0.01,29.476,18.334,2.011
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,64,64,1,36,190.72,9.309,0.01,24.972,20.962,2.297
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,64,128,1,36,191.284,9.382,0.008,27.974,18.077,1.986
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,128,1,1,36,186.178,9.488,0.009,25.25,18.024,2.267
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,128,2,1,36,190.221,9.359,0.01,23.634,16.48,2.032
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,128,4,1,36,188.888,9.429,0.01,29.322,18.317,2.091
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,128,8,1,36,187.524,9.462,0.01,30.961,18.919,1.965
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,128,16,1,36,186.165,9.365,0.01,35.417,18.039,2.102
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,128,32,1,36,186.223,9.52,0.01,20.362,18.803,2.204
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,128,64,1,36,192.319,9.573,0.009,32.565,18.265,2.042
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,256,1,1,36,188.263,9.665,0.01,30.189,18.995,2.504
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,256,2,1,36,251.984,11.239,0.007,41.885,18.161,2.048
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,256,4,1,36,188.834,9.563,0.01,25.973,17.57,2.09
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,256,8,1,36,187.24,9.244,0.01,27.077,15.319,2.138
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,256,16,1,36,195.407,9.408,0.01,28.353,16.657,1.736
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,256,32,1,36,187.911,9.534,0.009,24.985,19.833,2.225
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,512,1,1,36,203.245,9.577,0.01,30.728,17.185,2.052
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,512,2,1,36,187.343,9.172,0.01,23.5,17.881,2.299
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,512,4,1,36,196.894,9.476,0.011,29.08,21.215,2.234
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,512,8,1,36,190.358,9.365,0.011,26.44,18.56,1.652
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,512,16,1,36,189.201,9.495,0.009,26.022,18.602,2.05
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,1024,1,1,36,187.665,9.435,0.009,28.868,19.144,2.036
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,1024,2,1,36,186.253,9.446,0.009,30.36,16.679,2.084
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,1024,4,1,36,192.146,9.418,0.011,29.772,16.57,2.33
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,1024,8,1,36,196.215,9.324,0.009,30.563,17.545,2.104
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,2048,1,1,36,188.643,9.261,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,2048,2,1,36,186.9,7.618,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,2048,4,1,36,185.954,7.561,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,4096,1,1,36,185.94,7.549,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,4096,2,1,36,185.945,7.55,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,3072,3072,8192,1,1,36,186.4,7.363,0.009,-1,-1,-1
