device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,1,1,1,31,211.135,16.573,0.01,77662.6,27.953,3.806
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,1,2,1,31,254.52,19.434,0.008,45115.1,35.267,3.644
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,1,4,1,31,274.285,21.219,0.009,28133.2,24.084,3.92
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,1,8,1,31,269.633,21.84,0.01,20012.4,27.229,1.998
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,1,16,1,31,266.631,20.79,0.009,16217.4,27.031,2.14
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,1,32,1,31,270.565,21.401,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,1,64,1,31,269.644,18.596,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,1,128,1,31,272.46,18.329,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,1,256,1,31,271.872,18.526,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,1,512,1,31,270.736,16.173,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,1,1024,1,31,224.082,16.227,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,1,2048,1,31,208.316,15.551,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,1,4096,1,31,216.337,16.134,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,1,8192,1,31,228.557,16.164,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,2,1,1,31,222.417,15.996,0.008,41719.1,20.204,2.232
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,2,2,1,31,284.03,20.653,0.01,25633.9,20.262,2.826
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,2,4,1,31,313.943,23.201,0.01,17161.1,21.853,2.383
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,2,8,1,31,287.235,21.617,0.009,13262.4,18.583,2.581
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,2,16,1,31,285.562,21.461,0.008,11182.5,20.23,2.4
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,2,32,1,31,317.046,23.355,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,2,64,1,31,315.949,21.491,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,2,128,1,31,303.035,19.403,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,2,256,1,31,249.135,18.625,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,2,512,1,31,256.476,19.109,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,2,1024,1,31,266.316,19.582,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,2,2048,1,31,249.172,19.745,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,2,4096,1,31,258.224,19.732,0.023,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,4,1,1,31,252.267,18.603,0.007,23454.1,21.564,2.219
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,4,2,1,31,282.88,21.605,0.01,15336.3,18.84,2.625
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,4,4,1,31,285.15,21.436,0.009,10878.8,18.685,2.602
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,4,8,1,31,287.179,21.275,0.009,8761.32,16.681,2.152
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,4,16,1,31,288.426,21.887,0.009,8053.24,18.248,2.35
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,4,32,1,31,286.341,21.001,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,4,64,1,31,288.068,18.709,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,4,128,1,31,290.48,18.629,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,4,256,1,31,289.268,18.141,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,4,512,1,31,289.48,18.7,0.013,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,4,1024,1,31,286.321,17.296,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,4,2048,1,31,224.826,16.017,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,8,1,1,31,222.913,16.188,0.009,13989.5,15.364,2.216
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,8,2,1,31,287.004,21.777,0.011,10011.9,16.111,1.822
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,8,4,1,31,286.772,21.668,0.01,7747.4,19.588,2.228
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,8,8,1,31,283.477,23.217,0.008,6782.96,19.39,2.69
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,8,16,1,31,283.046,21.1,0.01,6364.78,20.715,2.015
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,8,32,1,31,285.956,21.303,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,8,64,1,31,285.643,19.024,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,8,128,1,31,283.968,19.039,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,8,256,1,31,277.754,16.416,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,8,512,1,31,213.547,16.573,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,8,1024,1,31,218.122,16.015,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,16,1,1,31,217.95,16.002,0.008,7390.27,18.215,2.47
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,16,2,1,31,284.671,21.319,0.009,4924.13,18.268,2.432
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,16,4,1,31,284.72,20.451,0.01,3715.87,19.444,2.04
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,16,8,1,31,282.833,23.819,0.009,3188.68,16.207,1.806
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,16,16,1,31,287.588,21.878,0.011,2993.84,18.077,2.557
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,16,32,1,31,289.74,21.261,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2896,2896,16,64,1,31,290.093,18.565,0.009,-1,-1,-1
