device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,28,0,0,0,1.32,0,0.732
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,28,0.001,0.001,0,0.945,0,0.964
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,28,0.001,0.001,0,0.275,0,1.022
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,28,0,0,0,0.252,0.001,1.002
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,28,0.001,0.001,0,0.238,0.001,1.023
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,28,0,0,0,0.235,0.001,0.989
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,64,1,1,28,0,0,0.001,0.228,0.001,0.96
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,128,1,1,28,0.001,0,0,0.209,0,0.959
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,256,1,1,28,0,0.001,0,0.213,0.001,0.939
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,512,1,1,28,0.001,0,0,0.198,0,0.923
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1024,1,1,28,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2048,1,1,28,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4096,1,1,28,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8192,1,1,28,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,28,0,0.001,0,1.442,0.001,1.498
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,28,0.001,0.001,0,0.495,0.001,0.992
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,28,0,0,0,0.342,0.001,0.996
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,28,0,0,0,0.325,0.001,0.956
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,28,0,0,0,0.362,0,0.911
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,28,0,0,0,0.386,0,0.941
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,64,1,1,28,0,0,0,0.745,0,0.909
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,128,1,1,28,0,0.001,0,0.381,0,0.896
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,256,1,1,28,0,0,0.001,0.384,0.001,0.893
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,512,1,1,28,0,0,0,0.405,0.001,0.91
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1024,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2048,1,1,28,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4096,1,1,28,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8192,1,1,28,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,28,0,0,0,1.307,0.001,1.152
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,28,0,0,0,0.784,0.001,0.952
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,28,0.001,0.001,0,0.406,0.001,0.923
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,28,0,0,0,0.357,0,0.934
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,28,0,0,0,0.373,0.001,0.91
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,28,0,0,0,0.383,0.001,0.934
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,64,1,1,28,0,0,0,0.364,0.001,0.932
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,128,1,1,28,0,0,0.001,0.373,0.001,1.269
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,256,1,1,28,0.001,0,0.001,0.376,0,0.924
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,512,1,1,28,0,0,0,0.573,0.001,0.927
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1024,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2048,1,1,28,0.001,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4096,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8192,1,1,28,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,28,0.001,0.001,0,1.425,0.001,1.42
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,28,0,0,0,0.527,0.001,1.517
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,28,0,0,0,0.395,0.001,0.995
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,28,0.001,0,0,0.397,0.001,0.982
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,28,0.001,0.001,0,0.351,0,1.012
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,28,0.001,0.001,0,0.359,0.001,0.957
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,64,1,1,28,0,0,0,0.34,0,0.941
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,128,1,1,28,0,0,0,0.295,0.001,0.913
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,256,1,1,28,0,0,0,0.36,0.001,0.924
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,512,1,1,28,0,0,0,0.346,0.001,0.923
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1024,1,1,28,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2048,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4096,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8192,1,1,28,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,28,0,0,0,1.553,0,1.268
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,28,0,0,0.001,0.468,0.001,1.023
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,28,0,0,0,0.269,0,1.046
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,28,0,0,0,0.281,0,1.019
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,28,0,0,0,0.467,0.001,1.013
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,28,0,0,0.001,0.223,0.001,0.998
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,64,1,1,28,0,0,0,0.229,0,1.031
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,128,1,1,28,0.001,0.001,0,0.219,0.001,1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,256,1,1,28,0,0,0,0.207,0.001,1.018
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,512,1,1,28,0,0.001,0,0.193,0,0.99
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1024,1,1,28,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2048,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4096,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8192,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,28,0.001,0,0,1.487,0.001,1.899
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,28,0.001,0,0,0.491,0,0.919
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,28,0,0.001,0,0.378,0.001,0.963
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,28,0,0,0.001,0.375,0,0.953
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,28,0,0,0.001,0.37,0.001,1.01
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,28,0.001,0,0,0.424,0.001,0.944
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,64,1,1,28,0.001,0,0,0.392,0,0.916
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,128,1,1,28,0,0.001,0,0.409,0.001,0.899
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,256,1,1,28,0,0.001,0,0.431,0.001,0.925
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,512,1,1,28,0,0,0,0.427,0,0.884
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1024,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2048,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4096,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8192,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,28,0.001,0,0,1.369,0.001,1.054
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,28,0.001,0,0,0.702,0,0.953
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,28,0.001,0.001,0,0.431,0,0.921
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,28,0,0,0,0.349,0.001,0.95
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,28,0,0,0,0.368,0.001,0.943
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,28,0,0,0,0.373,0.001,1.004
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,64,1,1,28,0.001,0,0.001,0.363,0.001,0.93
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,128,1,1,28,0,0,0.001,0.355,0.001,0.92
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,256,1,1,28,0,0,0,0.362,0,0.91
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,512,1,1,28,0,0.001,0,0.354,0.001,0.921
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1024,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2048,1,1,28,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4096,1,1,28,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8192,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,28,0,0,0,1.318,0.001,0.838
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,28,0.001,0.001,0,0.942,0,1.017
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,28,0,0,0,0.352,0.001,0.998
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,28,0,0,0,0.336,0.001,0.996
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,28,0.001,0.001,0,0.33,0.001,1.034
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,28,0.001,0.001,0,0.349,0.001,1.018
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,64,1,1,28,0,0,0,0.31,0.001,1.007
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,128,1,1,28,0.001,0,0,0.32,0,0.963
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,256,1,1,28,0,0,0,0.317,0.001,0.976
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,512,1,1,28,0.001,0,0,0.284,0,0.957
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1024,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2048,1,1,28,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4096,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8192,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,28,0.001,0.001,0,1.357,0.001,0.977
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,28,0.001,0.001,0,0.839,0,0.992
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,28,0,0,0,0.347,0.001,0.998
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,28,0,0,0,0.462,0.001,1.039
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,28,0,0,0.001,0.323,0.001,1.007
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,28,0.001,0.001,0,0.326,0.001,1.006
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,64,1,1,28,0,0,0,0.311,0,1.023
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,128,1,1,28,0.001,0,0,0.304,0.001,0.971
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,256,1,1,28,0,0.001,0,0.341,0,0.981
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,512,1,1,28,0.001,0,0,0.326,0,0.967
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1024,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2048,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4096,1,1,28,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8192,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,28,0,0,0,1.468,0.001,1.088
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,28,0,0,0,0.563,0.001,1.006
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,28,0.001,0,0,0.37,0.001,1.014
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,28,0.001,0,0,0.344,0,0.996
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,28,0.001,0,0,0.33,0,1.033
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,28,0.001,0.001,0,0.313,0.001,1.007
