device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,1,1,1,10.0198,217.543,13.742,0.009,631.645,0.005,2.86
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,1,2,1,10.0198,216.045,13.391,0.009,611.23,0.005,2.981
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,1,4,1,10.0198,284.702,14.922,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,1,8,1,10.0198,286.183,14.309,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,1,16,1,10.0198,263.574,12.294,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,1,32,1,10.0198,213.282,13.576,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,1,64,1,10.0198,216.11,13.921,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,1,128,1,10.0198,215.874,12.714,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,1,256,1,10.0198,213.383,12.815,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,1,512,1,10.0198,213.688,13.324,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,1,1024,1,10.0198,215.545,13.367,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,1,2048,1,10.0198,214.109,13.454,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,1,4096,1,10.0198,214.255,13.347,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,1,8192,1,10.0198,215.392,13.392,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,2,1,1,10.0198,216.849,13.399,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,2,2,1,10.0198,214.431,13.39,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,2,4,1,10.0198,214.25,12.829,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,2,8,1,10.0198,217.165,12.707,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,2,16,1,10.0198,214.45,13.812,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,2,32,1,10.0198,214.806,13.603,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,2,64,1,10.0198,216.277,13.46,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,2,128,1,10.0198,213.933,12.684,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,2,256,1,10.0198,214.041,13.432,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,2,512,1,10.0198,214.27,13.423,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,2,1024,1,10.0198,214.353,12.515,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,2,2048,1,10.0198,214.578,13.071,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,2,4096,1,10.0198,221.952,13.481,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,4,1,1,10.0198,217.813,13.322,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,4,2,1,10.0198,216.767,13.347,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,4,4,1,10.0198,214.267,12.586,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,4,8,1,10.0198,214.368,12.978,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,4,16,1,10.0198,215.007,13.337,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,4,32,1,10.0198,213.959,13.314,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,4,64,1,10.0198,216.811,12.762,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,4,128,1,10.0198,216.827,12.622,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,4,256,1,10.0198,214.983,13.522,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,4,512,1,10.0198,215.117,13.563,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,4,1024,1,10.0198,216.866,12.624,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,4,2048,1,10.0198,214.004,12.398,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,8,1,1,10.0198,214.089,13.303,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,8,2,1,10.0198,214.336,13.376,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,8,4,1,10.0198,214.291,12.75,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,8,8,1,10.0198,216.405,12.508,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,8,16,1,10.0198,213.93,13.235,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,8,32,1,10.0198,215.257,13.422,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,8,64,1,10.0198,213.94,13.283,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,8,128,1,10.0198,213.944,12.612,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,8,256,1,10.0198,216.693,13.294,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,8,512,1,10.0198,216.831,13.156,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,8,1024,1,10.0198,215.925,13.696,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,16,1,1,10.0198,217.506,12.568,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,16,2,1,10.0198,214.257,12.422,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,16,4,1,10.0198,215.018,13.416,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,16,8,1,10.0198,216.98,13.186,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,16,16,1,10.0198,214.233,12.642,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,16,32,1,10.0198,216.677,12.226,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,16,64,1,10.0198,213.547,13.23,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,16,128,1,10.0198,214.067,13.219,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,16,256,1,10.0198,213.914,13.188,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,16,512,1,10.0198,213.977,12.652,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,32,1,1,10.0198,214.283,13.423,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,32,2,1,10.0198,215.407,13.595,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,32,4,1,10.0198,214.668,13.214,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,32,8,1,10.0198,213.993,12.624,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,32,16,1,10.0198,214.057,12.406,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,32,32,1,10.0198,265.015,13.393,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,32,64,1,10.0198,214.067,13.588,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,32,128,1,10.0198,216.436,13.582,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,32,256,1,10.0198,216.486,13.017,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,64,1,1,10.0198,217.686,13.834,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,64,2,1,10.0198,216.587,13.274,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,64,4,1,10.0198,214.297,13.135,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,64,8,1,10.0198,217.357,12.544,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,64,16,1,10.0198,217.07,13.651,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,64,32,1,10.0198,216.86,13.638,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,64,64,1,10.0198,216.78,13.083,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,64,128,1,10.0198,217.692,12.9,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,128,1,1,10.0198,215.039,13.592,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,128,2,1,10.0198,214.811,13.454,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,128,4,1,10.0198,216.807,13.525,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,128,8,1,10.0198,214.21,12.84,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,128,16,1,10.0198,214.03,12.892,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,128,32,1,10.0198,214.289,13.337,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,128,64,1,10.0198,214.12,13.735,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,256,1,1,10.0198,215.999,13.008,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,256,2,1,10.0198,217.418,13.064,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,256,4,1,10.0198,215.562,13.776,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,256,8,1,10.0198,214.351,13.331,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,256,16,1,10.0198,215.876,13.501,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,256,32,1,10.0198,216.871,12.712,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,512,1,1,10.0198,217.046,13.968,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,512,2,1,10.0198,217.202,13.656,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,512,4,1,10.0198,216.504,12.573,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,512,8,1,10.0198,217.051,12.979,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,512,16,1,10.0198,217.618,13.856,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,1024,1,1,10.0198,214.092,13.524,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,1024,2,1,10.0198,213.966,13.68,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,1024,4,1,10.0198,216.789,12.991,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,1024,8,1,10.0198,216.82,13.094,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,2048,1,1,10.0198,214.343,13.583,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,2048,2,1,10.0198,216.566,13.551,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,2048,4,1,10.0198,216.736,13.665,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,4096,1,1,10.0198,217.492,12.536,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,4096,2,1,10.0198,217.497,13.605,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,573,1146,4,8192,1,1,10.0198,217.012,13.358,0.008,-1,-1,-1
