device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,56.154,8.18,0.007,1266.45,3.23,1.104
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,1,2,1,4,52.607,6.679,0.007,1299.06,0.86,1.383
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,1,4,1,4,60.963,7.192,0.007,1339.39,0.854,1.091
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,1,8,1,4,56.181,6.993,0.006,1365.94,0.879,1.599
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,1,16,1,4,55.354,7.194,0.008,1414.08,0.905,1.084
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,1,32,1,4,61.065,7.143,0.007,1431.94,0.855,1.591
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,1,64,1,4,61.64,6.914,0.007,1447.47,1.893,1.22
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,1,128,1,4,55.171,9.165,0.005,1459.2,0.859,1.72
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,1,256,1,4,57.072,6.639,0.007,1469.36,0.856,2.605
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,1,512,1,4,58.812,5.686,0.01,1467.18,0.853,2.371
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,1,1024,1,4,56.311,5.654,0.008,1607.28,0.852,2.709
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,1,2048,1,4,54.952,5.692,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,1,4096,1,4,52.979,5.129,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,1,8192,1,4,52.556,5.208,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,2,1,1,4,52.537,5.215,0.009,1268.86,0.868,1.33
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,2,2,1,4,54.092,6.594,0.007,1287.89,0.904,1.316
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,2,4,1,4,53.65,7.91,0.007,1310.08,0.861,1.385
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,2,8,1,4,56.693,7.812,0.006,1352.81,0.889,1.333
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1024,1024,1024,2,16,1,4,61.929,7.578,0.008,1362.01,0.86,1.251
