device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,1,1,1,20,106.98,11.383,0.004,62.591,9.224,0.96
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,2,1,1,20,103.543,12.882,0.002,34.533,10.126,0.872
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,4,1,1,20,103.47,11.949,0.002,31.418,9.755,0.794
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,8,1,1,20,103.564,13.161,0.002,13.226,10.598,0.84
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,16,1,1,20,103.598,12.505,0.002,25.25,9.51,0.824
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,32,1,1,20,106.524,9.949,0.003,20.271,8.951,0.845
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,64,1,1,20,103.501,13.02,0.002,14.608,8.38,0.799
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,128,1,1,20,103.969,13.064,0.002,11.612,9.095,0.843
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,256,1,1,20,103.5,13.759,0.002,19.071,9.388,0.859
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,512,1,1,20,104.905,15.156,0.002,17.823,8.998,0.825
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,1024,1,1,20,103.881,11.712,0.002,16.976,9.019,0.883
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,1,1,1,20,101.208,11.054,0.002,57.708,7.295,0.294
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,2,1,1,20,101.572,11.822,0.002,37.599,7.24,0.296
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,4,1,1,20,101.697,8.194,0.002,19.036,7.251,0.292
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,8,1,1,20,101.558,9.682,0.002,12.119,7.203,0.291
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,16,1,1,20,100.698,9.526,0.002,8.028,7.354,0.286
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,32,1,1,20,102.276,10.974,0.002,6.613,8.183,0.288
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,64,1,1,20,102.919,11.368,0.002,4.761,7.206,0.289
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,128,1,1,20,105.436,7.638,0.002,3.875,7.233,0.268
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,256,1,1,20,101.959,11.369,0.002,2.222,7.194,0.271
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,512,1,1,20,113.108,10.843,0.002,2.039,7.243,0.268
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,5.24288e+06,1024,1,1,20,104.143,11.899,0.002,1.923,7.237,0.272
